Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
430.000000	0.00238323	430.000000	0.0026295 	430.000000	0.00259688	430.000000	0.00259457	430.000000	0.00262888	430.000000	6.2131e-07	
440.000000	0.00235756	440.000000	0.00260189	440.000000	0.00256906	440.000000	0.0025668 	440.000000	0.00260128	440.000000	6.08211e-07	
450.000000	0.00233302	450.000000	0.00257554	450.000000	0.00254254	450.000000	0.00254031	450.000000	0.00257494	450.000000	5.95671e-07	
460.000000	0.00230954	460.000000	0.00255036	460.000000	0.0025173 	460.000000	0.002515  	460.000000	0.00254977	460.000000	5.83656e-07	
470.000000	0.00228707	470.000000	0.00252628	470.000000	0.00249322	470.000000	0.00249082	470.000000	0.0025257 	470.000000	5.72132e-07	
480.000000	0.00226553	480.000000	0.00250323	480.000000	0.00247014	480.000000	0.00246767	480.000000	0.00250267	480.000000	5.6107e-07	
490.000000	0.00224489	490.000000	0.00248115	490.000000	0.00244796	490.000000	0.00244552	490.000000	0.0024806 	490.000000	5.50442e-07	
500.000000	0.00222507	500.000000	0.00246   	500.000000	0.00242668	500.000000	0.00242429	500.000000	0.00245946	500.000000	5.40223e-07	
520.000000	0.00218778	520.000000	0.00242022	520.000000	0.00238674	520.000000	0.00238439	520.000000	0.0024197 	520.000000	5.20919e-07	
540.000000	0.00215331	540.000000	0.00238352	540.000000	0.00234992	540.000000	0.00234761	540.000000	0.00238302	540.000000	5.02992e-07	
560.000000	0.00212137	560.000000	0.00234959	560.000000	0.00231588	560.000000	0.00231362	560.000000	0.0023491 	560.000000	4.86297e-07	
580.000000	0.00209173	580.000000	0.00231814	580.000000	0.00228435	580.000000	0.00228213	580.000000	0.00231767	580.000000	4.70711e-07	
600.000000	0.00206416	600.000000	0.00228893	600.000000	0.00225507	600.000000	0.00225288	600.000000	0.00228848	600.000000	4.56125e-07	
620.000000	0.00203847	620.000000	0.00226175	620.000000	0.00222784	620.000000	0.00222568	620.000000	0.00226131	620.000000	4.42445e-07	
640.000000	0.00201449	640.000000	0.00223642	640.000000	0.00220246	640.000000	0.00220032	640.000000	0.00223599	640.000000	4.29588e-07	
660.000000	0.00199208	660.000000	0.00221276	660.000000	0.00217875	660.000000	0.00217665	660.000000	0.00221235	660.000000	4.17481e-07	
680.000000	0.00197111	680.000000	0.00219065	680.000000	0.00215655	680.000000	0.00215451	680.000000	0.00219024	680.000000	4.06061e-07	
700.000000	0.00195146	700.000000	0.00216994	700.000000	0.00213583	700.000000	0.00213377	700.000000	0.00216954	700.000000	3.95268e-07	
720.000000	0.00193302	720.000000	0.00215052	720.000000	0.00211647	720.000000	0.00211431	720.000000	0.00215014	720.000000	3.85053e-07	
740.000000	0.0019157 	740.000000	0.0021323 	740.000000	0.00209826	740.000000	0.00209604	740.000000	0.00213192	740.000000	3.7537e-07	
760.000000	0.00189942	760.000000	0.00211517	760.000000	0.00208107	760.000000	0.00207885	760.000000	0.00211481	760.000000	3.66178e-07	
780.000000	0.0018841 	780.000000	0.00209906	780.000000	0.00206485	780.000000	0.00206266	780.000000	0.00209871	780.000000	3.5744e-07	
800.000000	0.00186968	800.000000	0.0020839 	800.000000	0.00204956	800.000000	0.00204741	800.000000	0.00208355	800.000000	3.49122e-07	
820.000000	0.00185609	820.000000	0.00206961	820.000000	0.00203514	820.000000	0.00203301	820.000000	0.00206927	820.000000	3.41196e-07	
840.000000	0.00184327	840.000000	0.00205613	840.000000	0.00202153	840.000000	0.00201941	840.000000	0.0020558 	840.000000	3.33633e-07	
860.000000	0.00183118	860.000000	0.00204341	860.000000	0.00200865	860.000000	0.00200654	860.000000	0.00204309	860.000000	3.26408e-07	
880.000000	0.00181977	880.000000	0.0020314 	880.000000	0.00199646	880.000000	0.00199437	880.000000	0.00203108	880.000000	3.19501e-07	
900.000000	0.001809  	900.000000	0.00202005	900.000000	0.00198491	900.000000	0.00198284	900.000000	0.00201974	900.000000	3.12889e-07	
920.000000	0.00179882	920.000000	0.00200933	920.000000	0.00197396	920.000000	0.00197191	920.000000	0.00200902	920.000000	3.06554e-07	
940.000000	0.0017892 	940.000000	0.00199918	940.000000	0.00196358	940.000000	0.00196154	940.000000	0.00199888	940.000000	3.00478e-07	
960.000000	0.00178011	960.000000	0.00198958	960.000000	0.00195372	960.000000	0.00195169	960.000000	0.00198928	960.000000	2.94647e-07	
980.000000	0.00177152	980.000000	0.00198049	980.000000	0.00194435	980.000000	0.00194234	980.000000	0.0019802 	980.000000	2.89045e-07	
1000.000000	0.00176339	1000.000000	0.00197188	1000.000000	0.00193545	1000.000000	0.00193345	1000.000000	0.0019716 	1000.000000	2.83659e-07	
1020.000000	0.00175571	1020.000000	0.00196373	1020.000000	0.00192697	1020.000000	0.00192499	1020.000000	0.00196345	1020.000000	2.78477e-07	
1040.000000	0.00174845	1040.000000	0.00195601	1040.000000	0.00191891	1040.000000	0.00191694	1040.000000	0.00195573	1040.000000	2.73486e-07	
1060.000000	0.00174159	1060.000000	0.00194869	1060.000000	0.00191123	1060.000000	0.00190927	1060.000000	0.00194842	1060.000000	2.68677e-07	
1080.000000	0.0017351 	1080.000000	0.00194175	1080.000000	0.00190391	1080.000000	0.00190196	1080.000000	0.00194149	1080.000000	2.6404e-07	
1100.000000	0.00172897	1100.000000	0.00193518	1100.000000	0.00189693	1100.000000	0.00189499	1100.000000	0.00193492	1100.000000	2.59565e-07	
1120.000000	0.00172318	1120.000000	0.00192896	1120.000000	0.00189028	1120.000000	0.00188835	1120.000000	0.0019287 	1120.000000	2.55245e-07	
1140.000000	0.00171771	1140.000000	0.00192306	1140.000000	0.00188393	1140.000000	0.00188201	1140.000000	0.0019228 	1140.000000	2.5107e-07	
1160.000000	0.00171255	1160.000000	0.00191746	1160.000000	0.00187787	1160.000000	0.00187595	1160.000000	0.00191722	1160.000000	2.47035e-07	
1180.000000	0.00170768	1180.000000	0.00191217	1180.000000	0.00187208	1180.000000	0.00187017	1180.000000	0.00191192	1180.000000	2.43131e-07	
1200.000000	0.00170309	1200.000000	0.00190715	1200.000000	0.00186654	1200.000000	0.00186465	1200.000000	0.00190691	1200.000000	2.39352e-07	
1220.000000	0.00169876	1220.000000	0.0019024 	1220.000000	0.00186125	1220.000000	0.00185937	1220.000000	0.00190216	1220.000000	2.35693e-07	
1240.000000	0.00169469	1240.000000	0.0018979 	1240.000000	0.00185619	1240.000000	0.00185432	1240.000000	0.00189767	1240.000000	2.32148e-07	
1260.000000	0.00169086	1260.000000	0.00189364	1260.000000	0.00185135	1260.000000	0.00184949	1260.000000	0.00189341	1260.000000	2.28711e-07	
1280.000000	0.00168726	1280.000000	0.00188962	1280.000000	0.00184672	1280.000000	0.00184488	1280.000000	0.00188939	1280.000000	2.25378e-07	
1300.000000	0.00168389	1300.000000	0.00188581	1300.000000	0.0018423 	1300.000000	0.00184046	1300.000000	0.00188559	1300.000000	2.22144e-07	
1320.000000	0.00168072	1320.000000	0.00188221	1320.000000	0.00183808	1320.000000	0.00183623	1320.000000	0.00188199	1320.000000	2.19004e-07	
1340.000000	0.00167776	1340.000000	0.00187882	1340.000000	0.00183405	1340.000000	0.00183218	1340.000000	0.0018786 	1340.000000	2.15955e-07	
1360.000000	0.001675  	1360.000000	0.00187562	1360.000000	0.0018302 	1360.000000	0.0018283 	1360.000000	0.0018754 	1360.000000	2.12992e-07	
1380.000000	0.00167242	1380.000000	0.0018726 	1380.000000	0.00182651	1380.000000	0.00182458	1380.000000	0.00187239	1380.000000	2.10112e-07	
