Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
130.000000	0.00114506	130.000000	0.00113662	130.000000	0.00111839	130.000000	0.00111761	130.000000	0.00113622	130.000000	4.01317e-07	
135.000000	0.00111432	135.000000	0.0011072 	135.000000	0.00108934	135.000000	0.0010886 	135.000000	0.00110682	135.000000	3.87716e-07	
140.000000	0.00108562	140.000000	0.00107979	140.000000	0.00106234	140.000000	0.00106155	140.000000	0.00107942	140.000000	3.75042e-07	
145.000000	0.00105875	145.000000	0.00105418	145.000000	0.00103712	145.000000	0.00103626	145.000000	0.00105382	145.000000	3.63203e-07	
150.000000	0.00103355	150.000000	0.0010302 	150.000000	0.00101341	150.000000	0.00101258	150.000000	0.00102985	150.000000	3.52117e-07	
155.000000	0.000998067	155.000000	0.0010077 	155.000000	0.00099114	155.000000	0.00099034	155.000000	0.00100735	155.000000	3.41714e-07	
160.000000	0.000977268	160.000000	0.000986536	160.000000	0.000970209	160.000000	0.000969424	160.000000	0.000986205	160.000000	3.31932e-07	
165.000000	0.000957655	165.000000	0.000966604	165.000000	0.000950481	165.000000	0.000949715	165.000000	0.000966282	165.000000	3.22716e-07	
170.000000	0.000939128	170.000000	0.000947795	170.000000	0.000931859	170.000000	0.000931111	170.000000	0.000947481	170.000000	3.14018e-07	
175.000000	0.000921597	175.000000	0.000930016	175.000000	0.000914254	175.000000	0.000913522	175.000000	0.00092971	175.000000	3.05794e-07	
180.000000	0.000904983	180.000000	0.000913185	180.000000	0.000897583	180.000000	0.000896868	180.000000	0.000912887	180.000000	2.98007e-07	
185.000000	0.000889215	185.000000	0.000897227	185.000000	0.000881778	185.000000	0.000881076	185.000000	0.000896937	185.000000	2.90622e-07	
190.000000	0.00087423	190.000000	0.000882077	190.000000	0.000866772	190.000000	0.000866081	190.000000	0.000881794	190.000000	2.83608e-07	
195.000000	0.000859969	195.000000	0.000867675	195.000000	0.000852493	195.000000	0.000851824	195.000000	0.000867398	195.000000	2.76937e-07	
200.000000	0.000846382	200.000000	0.000853966	200.000000	0.000838904	200.000000	0.000838253	200.000000	0.000853695	200.000000	2.70586e-07	
210.000000	0.000821041	210.000000	0.000828437	210.000000	0.000813707	210.000000	0.00081298	210.000000	0.000828179	210.000000	2.5875e-07	
220.000000	0.000797881	220.000000	0.000805152	220.000000	0.000790653	220.000000	0.000789929	220.000000	0.000804904	220.000000	2.47944e-07	
230.000000	0.000776629	230.000000	0.000783828	230.000000	0.000769516	230.000000	0.00076882	230.000000	0.00078359	230.000000	2.38037e-07	
240.000000	0.000757057	240.000000	0.000764228	240.000000	0.000750098	240.000000	0.000749422	240.000000	0.000763999	240.000000	2.2892e-07	
250.000000	0.000738973	250.000000	0.000746152	250.000000	0.000732193	250.000000	0.000731536	250.000000	0.000745932	250.000000	2.20501e-07	
260.000000	0.000722213	260.000000	0.000729431	260.000000	0.000715635	260.000000	0.000714996	260.000000	0.000729218	260.000000	2.12701e-07	
270.000000	0.000706636	270.000000	0.000713919	270.000000	0.000700282	270.000000	0.000699658	270.000000	0.000713713	270.000000	2.05455e-07	
280.000000	0.000692122	280.000000	0.00069949	280.000000	0.000686006	280.000000	0.000685396	280.000000	0.000699291	280.000000	1.98704e-07	
290.000000	0.000678564	290.000000	0.000686037	290.000000	0.000672691	290.000000	0.000672106	290.000000	0.000685845	290.000000	1.92399e-07	
300.000000	0.000665873	300.000000	0.000673465	300.000000	0.000660306	300.000000	0.000659692	300.000000	0.000673278	300.000000	1.86496e-07	
310.000000	0.000653967	310.000000	0.000661691	310.000000	0.000648727	310.000000	0.000648072	310.000000	0.00066151	310.000000	1.80958e-07	
320.000000	0.000642777	320.000000	0.000650644	320.000000	0.000637817	320.000000	0.000637176	320.000000	0.000650468	320.000000	1.75751e-07	
330.000000	0.000632241	330.000000	0.000640259	330.000000	0.000627562	330.000000	0.000626939	330.000000	0.000640088	330.000000	1.70847e-07	
340.000000	0.000622304	340.000000	0.000630479	340.000000	0.000617919	340.000000	0.000617305	340.000000	0.000630313	340.000000	1.66218e-07	
350.000000	0.000612916	350.000000	0.000621255	350.000000	0.000608827	350.000000	0.000608224	350.000000	0.000621093	350.000000	1.61843e-07	
360.000000	0.000604035	360.000000	0.000612541	360.000000	0.000600244	360.000000	0.000599652	360.000000	0.000612384	360.000000	1.57701e-07	
370.000000	0.00059562	370.000000	0.000604298	370.000000	0.00059213	370.000000	0.000591548	370.000000	0.000604145	370.000000	1.53774e-07	
380.000000	0.000587637	380.000000	0.00059649	380.000000	0.00058445	380.000000	0.000583876	380.000000	0.00059634	380.000000	1.50044e-07	
390.000000	0.000580055	390.000000	0.000589083	390.000000	0.00057717	390.000000	0.000576605	390.000000	0.000588937	390.000000	1.46497e-07	
400.000000	0.000572845	400.000000	0.00058205	400.000000	0.000570262	400.000000	0.000569705	400.000000	0.000581907	400.000000	1.43121e-07	
410.000000	0.00056598	410.000000	0.000575363	410.000000	0.000563699	410.000000	0.00056315	410.000000	0.000575223	410.000000	1.39902e-07	
420.000000	0.000559438	420.000000	0.000568998	420.000000	0.000557459	420.000000	0.000556915	420.000000	0.000568861	420.000000	1.3683e-07	
430.000000	0.000553196	430.000000	0.000562934	430.000000	0.000551515	430.000000	0.00055098	430.000000	0.0005628 	430.000000	1.33896e-07	
440.000000	0.000547236	440.000000	0.000557151	440.000000	0.000545845	440.000000	0.000545323	440.000000	0.00055702	440.000000	1.31089e-07	
450.000000	0.00054154	450.000000	0.00055163	450.000000	0.000540444	450.000000	0.000539927	450.000000	0.000551502	450.000000	1.28401e-07	
460.000000	0.000536091	460.000000	0.000546356	460.000000	0.000535307	460.000000	0.000534776	460.000000	0.00054623	460.000000	1.25826e-07	
470.000000	0.000530874	470.000000	0.000541312	470.000000	0.00053041	470.000000	0.000529853	470.000000	0.000541188	470.000000	1.23355e-07	
480.000000	0.000525876	480.000000	0.000536485	480.000000	0.000525716	480.000000	0.000525145	480.000000	0.000536364	480.000000	1.20983e-07	
490.000000	0.000521083	490.000000	0.000531861	490.000000	0.000521206	490.000000	0.00052064	490.000000	0.000531743	490.000000	1.18704e-07	
500.000000	0.000516484	500.000000	0.00052743	500.000000	0.00051688	500.000000	0.000516324	500.000000	0.000527313	500.000000	1.16513e-07	
520.000000	0.000507827	520.000000	0.0005191 	520.000000	0.000508764	520.000000	0.000508221	520.000000	0.000518988	520.000000	1.12372e-07	
540.000000	0.000499825	540.000000	0.000511417	540.000000	0.000501291	540.000000	0.000500757	540.000000	0.000511309	540.000000	1.08526e-07	
560.000000	0.000492413	560.000000	0.000504314	560.000000	0.000494388	560.000000	0.000493864	560.000000	0.000504209	560.000000	1.04944e-07	
580.000000	0.000485532	580.000000	0.000497731	580.000000	0.000488  	580.000000	0.000487485	580.000000	0.00049763	580.000000	1.01598e-07	
600.000000	0.000479132	600.000000	0.000491619	600.000000	0.000482075	600.000000	0.000481568	600.000000	0.000491521	600.000000	9.84667e-08	
620.000000	0.000473169	620.000000	0.000485933	620.000000	0.000476568	620.000000	0.000476069	620.000000	0.000485837	620.000000	9.55293e-08	
640.000000	0.000467604	640.000000	0.000480634	640.000000	0.000471443	640.000000	0.000470949	640.000000	0.000480541	640.000000	9.27681e-08	
660.000000	0.000462402	660.000000	0.000475688	660.000000	0.000466659	660.000000	0.000466173	660.000000	0.000475598	660.000000	9.01676e-08	
680.000000	0.000457534	680.000000	0.000471064	680.000000	0.000462187	680.000000	0.000461712	680.000000	0.000470977	680.000000	8.77139e-08	
700.000000	0.000452972	700.000000	0.000466737	700.000000	0.000458017	700.000000	0.000457539	700.000000	0.000466651	700.000000	8.53949e-08	
720.000000	0.000448692	720.000000	0.00046268	720.000000	0.000454128	720.000000	0.000453628	720.000000	0.000462597	720.000000	8.31995e-08	
740.000000	0.000444672	740.000000	0.000458875	740.000000	0.000450476	740.000000	0.00044996	740.000000	0.000458793	740.000000	8.11182e-08	
760.000000	0.000440893	760.000000	0.0004553 	760.000000	0.000447029	760.000000	0.000446514	760.000000	0.00045522	760.000000	7.9142e-08	
780.000000	0.000437338	780.000000	0.000451938	780.000000	0.000443779	780.000000	0.000443273	780.000000	0.000451861	780.000000	7.72631e-08	
800.000000	0.00043399	800.000000	0.000448775	800.000000	0.000440721	800.000000	0.000440223	800.000000	0.000448699	800.000000	7.54745e-08	
820.000000	0.000430835	820.000000	0.000445795	820.000000	0.000437856	820.000000	0.000437362	820.000000	0.000445721	820.000000	7.37697e-08	
840.000000	0.000427861	840.000000	0.000442987	840.000000	0.000435221	840.000000	0.00043473	840.000000	0.000442915	840.000000	7.21429e-08	
860.000000	0.000425054	860.000000	0.000440338	860.000000	0.000432733	860.000000	0.000432246	860.000000	0.000440267	860.000000	7.05887e-08	
