85.000000	0.000655696	85.000000	0.000745559	85.000000	0.000742648	85.000000	0.000742278	85.000000	0.000745282	85.000000	2.77353e-07	
90.000000	0.000627947	90.000000	0.000713886	90.000000	0.000711005	90.000000	0.00071065	90.000000	0.000713623	90.000000	2.63146e-07	
95.000000	0.00060292	95.000000	0.000685376	95.000000	0.000682589	95.000000	0.000682167	95.000000	0.000685126	95.000000	2.50372e-07	
100.000000	0.000580224	100.000000	0.000659572	100.000000	0.000656783	100.000000	0.00065638	100.000000	0.000659333	100.000000	2.38823e-07	
105.000000	0.000559542	105.000000	0.000636103	105.000000	0.000633303	105.000000	0.000632918	105.000000	0.000635874	105.000000	2.28329e-07	
110.000000	0.00054061	110.000000	0.000614662	110.000000	0.00061185	110.000000	0.000611478	110.000000	0.000614444	110.000000	2.1875e-07	
115.000000	0.000523209	115.000000	0.000594997	115.000000	0.000592167	115.000000	0.000591809	115.000000	0.000594787	115.000000	2.0997e-07	
120.000000	0.000507158	120.000000	0.000576892	120.000000	0.000574042	120.000000	0.000573697	120.000000	0.00057669	120.000000	2.01892e-07	
125.000000	0.0004923	125.000000	0.000560168	125.000000	0.000557299	125.000000	0.000556964	125.000000	0.000559974	125.000000	1.94434e-07	
130.000000	0.000478505	130.000000	0.000544672	130.000000	0.000541781	130.000000	0.000541458	130.000000	0.000544484	130.000000	1.87526e-07	
135.000000	0.000465659	135.000000	0.000530272	135.000000	0.000527353	135.000000	0.000527047	135.000000	0.000530091	135.000000	1.81109e-07	
140.000000	0.000453665	140.000000	0.000516855	140.000000	0.000513947	140.000000	0.000513618	140.000000	0.00051668	140.000000	1.75132e-07	
145.000000	0.000442439	145.000000	0.000504323	145.000000	0.000501434	145.000000	0.000501076	145.000000	0.000504153	145.000000	1.6955e-07	
150.000000	0.000431908	150.000000	0.000492591	150.000000	0.000489681	150.000000	0.000489333	150.000000	0.000492427	150.000000	1.64326e-07	
155.000000	0.000417079	155.000000	0.000481584	155.000000	0.000478652	155.000000	0.000478317	155.000000	0.000481425	155.000000	1.59425e-07	
160.000000	0.000408388	160.000000	0.000471237	160.000000	0.000468289	160.000000	0.000467961	160.000000	0.000471082	160.000000	1.54818e-07	
165.000000	0.000400192	165.000000	0.000461492	165.000000	0.000458528	165.000000	0.000458208	165.000000	0.000461341	165.000000	1.50479e-07	
170.000000	0.00039245	170.000000	0.000452297	170.000000	0.000449319	170.000000	0.000449007	170.000000	0.000452151	170.000000	1.46385e-07	
175.000000	0.000385124	175.000000	0.000443607	175.000000	0.000440618	175.000000	0.000440311	175.000000	0.000443465	175.000000	1.42516e-07	
180.000000	0.000378181	180.000000	0.000435382	180.000000	0.000432381	180.000000	0.000432082	180.000000	0.000435243	180.000000	1.38853e-07	
185.000000	0.000371592	185.000000	0.000427585	185.000000	0.000424576	185.000000	0.000424282	185.000000	0.00042745	185.000000	1.35381e-07	
