Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
150.000000	3.36122e-06	150.000000	4.31517e-06	150.000000	4.27434e-06	150.000000	4.26943e-06	150.000000	4.31379e-06	150.000000	1.37349e-09	
155.000000	3.24582e-06	155.000000	4.21701e-06	155.000000	4.17677e-06	155.000000	4.17203e-06	155.000000	4.21568e-06	155.000000	1.33227e-09	
160.000000	3.17818e-06	160.000000	4.12472e-06	160.000000	4.08522e-06	160.000000	4.08052e-06	160.000000	4.12343e-06	160.000000	1.29353e-09	
165.000000	3.1144e-06	165.000000	4.03777e-06	165.000000	3.99924e-06	165.000000	3.99436e-06	165.000000	4.03652e-06	165.000000	1.25705e-09	
170.000000	3.05415e-06	170.000000	3.95572e-06	170.000000	3.91801e-06	170.000000	3.91312e-06	170.000000	3.9545e-06	170.000000	1.22264e-09	
175.000000	2.99713e-06	175.000000	3.87817e-06	175.000000	3.84112e-06	175.000000	3.83637e-06	175.000000	3.87698e-06	175.000000	1.19013e-09	
180.000000	2.94311e-06	180.000000	3.80474e-06	180.000000	3.76841e-06	180.000000	3.76376e-06	180.000000	3.80358e-06	180.000000	1.15935e-09	
185.000000	2.89183e-06	185.000000	3.73512e-06	185.000000	3.6995e-06	185.000000	3.69497e-06	185.000000	3.73399e-06	185.000000	1.13018e-09	
190.000000	2.84309e-06	190.000000	3.66903e-06	190.000000	3.63411e-06	190.000000	3.62969e-06	190.000000	3.66792e-06	190.000000	1.10249e-09	
195.000000	2.79672e-06	195.000000	3.60619e-06	195.000000	3.57212e-06	195.000000	3.56767e-06	195.000000	3.60512e-06	195.000000	1.07616e-09	
200.000000	2.75253e-06	200.000000	3.54638e-06	200.000000	3.51326e-06	200.000000	3.50868e-06	200.000000	3.54533e-06	200.000000	1.0511e-09	
210.000000	2.67012e-06	210.000000	3.435e-06	210.000000	3.40342e-06	210.000000	3.39892e-06	210.000000	3.434e-06	210.000000	1.00444e-09	
220.000000	2.5948e-06	220.000000	3.33341e-06	220.000000	3.30327e-06	220.000000	3.29893e-06	220.000000	3.33245e-06	220.000000	9.6187e-10	
230.000000	2.52568e-06	230.000000	3.24037e-06	230.000000	3.21163e-06	230.000000	3.20747e-06	230.000000	3.23945e-06	230.000000	9.2287e-10	
240.000000	2.46203e-06	240.000000	3.15486e-06	240.000000	3.12778e-06	240.000000	3.1235e-06	240.000000	3.15397e-06	240.000000	8.87004e-10	
250.000000	2.40322e-06	250.000000	3.076e-06	250.000000	3.05044e-06	250.000000	3.04616e-06	250.000000	3.07515e-06	250.000000	8.53907e-10	
260.000000	2.34872e-06	260.000000	3.00305e-06	260.000000	2.97883e-06	260.000000	2.97469e-06	260.000000	3.00223e-06	260.000000	8.23265e-10	
270.000000	2.29806e-06	270.000000	2.93538e-06	270.000000	2.9125e-06	270.000000	2.90846e-06	270.000000	2.93459e-06	270.000000	7.94813e-10	
280.000000	2.25086e-06	280.000000	2.87244e-06	280.000000	2.85087e-06	280.000000	2.84693e-06	280.000000	2.87167e-06	280.000000	7.68322e-10	
290.000000	2.20677e-06	290.000000	2.81376e-06	290.000000	2.79368e-06	290.000000	2.78963e-06	290.000000	2.81302e-06	290.000000	7.43594e-10	
300.000000	2.16549e-06	300.000000	2.75892e-06	300.000000	2.7402e-06	300.000000	2.73614e-06	300.000000	2.7582e-06	300.000000	7.20457e-10	
310.000000	2.12677e-06	310.000000	2.70758e-06	310.000000	2.69005e-06	310.000000	2.6861e-06	310.000000	2.70688e-06	310.000000	6.98759e-10	
320.000000	2.09038e-06	320.000000	2.6594e-06	320.000000	2.64308e-06	320.000000	2.6392e-06	320.000000	2.65872e-06	320.000000	6.78371e-10	
330.000000	2.05612e-06	330.000000	2.61411e-06	330.000000	2.59893e-06	330.000000	2.59516e-06	330.000000	2.61345e-06	330.000000	6.59175e-10	
340.000000	2.0238e-06	340.000000	2.57147e-06	340.000000	2.55747e-06	340.000000	2.55373e-06	340.000000	2.57083e-06	340.000000	6.41068e-10	
350.000000	1.99327e-06	350.000000	2.53126e-06	350.000000	2.51853e-06	350.000000	2.51469e-06	350.000000	2.53063e-06	350.000000	6.23961e-10	
360.000000	1.96439e-06	360.000000	2.49327e-06	360.000000	2.48172e-06	360.000000	2.47786e-06	360.000000	2.49267e-06	360.000000	6.0777e-10	
370.000000	1.93702e-06	370.000000	2.45734e-06	370.000000	2.44683e-06	370.000000	2.44305e-06	370.000000	2.45675e-06	370.000000	5.92424e-10	
380.000000	1.91106e-06	380.000000	2.42331e-06	380.000000	2.41382e-06	380.000000	2.41011e-06	380.000000	2.42273e-06	380.000000	5.77858e-10	
390.000000	1.8864e-06	390.000000	2.39104e-06	390.000000	2.38255e-06	390.000000	2.37889e-06	390.000000	2.39047e-06	390.000000	5.64013e-10	
400.000000	1.86295e-06	400.000000	2.36039e-06	400.000000	2.35287e-06	400.000000	2.34928e-06	400.000000	2.35984e-06	400.000000	5.50836e-10	
410.000000	1.84063e-06	410.000000	2.33126e-06	410.000000	2.3247e-06	410.000000	2.32115e-06	410.000000	2.33072e-06	410.000000	5.3828e-10	
420.000000	1.81935e-06	420.000000	2.30353e-06	420.000000	2.29801e-06	420.000000	2.2944e-06	420.000000	2.30301e-06	420.000000	5.26301e-10	
430.000000	1.79906e-06	430.000000	2.27712e-06	430.000000	2.27261e-06	430.000000	2.26894e-06	430.000000	2.27661e-06	430.000000	5.1486e-10	
440.000000	1.77967e-06	440.000000	2.25194e-06	440.000000	2.24834e-06	440.000000	2.24469e-06	440.000000	2.25144e-06	440.000000	5.03921e-10	
450.000000	1.76115e-06	450.000000	2.2279e-06	450.000000	2.22515e-06	450.000000	2.22155e-06	450.000000	2.22741e-06	450.000000	4.93451e-10	
460.000000	1.74343e-06	460.000000	2.20494e-06	460.000000	2.20301e-06	460.000000	2.19946e-06	460.000000	2.20446e-06	460.000000	4.83421e-10	
470.000000	1.72646e-06	470.000000	2.18299e-06	470.000000	2.18187e-06	470.000000	2.17836e-06	470.000000	2.18251e-06	470.000000	4.73804e-10	
480.000000	1.71021e-06	480.000000	2.16198e-06	480.000000	2.16165e-06	480.000000	2.15819e-06	480.000000	2.16152e-06	480.000000	4.64573e-10	
490.000000	1.69462e-06	490.000000	2.14187e-06	490.000000	2.14229e-06	490.000000	2.13887e-06	490.000000	2.14141e-06	490.000000	4.55706e-10	
500.000000	1.67966e-06	500.000000	2.12259e-06	500.000000	2.12377e-06	500.000000	2.12038e-06	500.000000	2.12214e-06	500.000000	4.47181e-10	
520.000000	1.65151e-06	520.000000	2.08637e-06	520.000000	2.08913e-06	520.000000	2.08566e-06	520.000000	2.08593e-06	520.000000	4.31082e-10	
540.000000	1.62549e-06	540.000000	2.05297e-06	540.000000	2.05715e-06	540.000000	2.05367e-06	540.000000	2.05255e-06	540.000000	4.16136e-10	
560.000000	1.60138e-06	560.000000	2.0221e-06	560.000000	2.02754e-06	560.000000	2.02414e-06	560.000000	2.0217e-06	560.000000	4.02222e-10	
580.000000	1.579e-06	580.000000	1.99351e-06	580.000000	2.00015e-06	580.000000	1.99681e-06	580.000000	1.99312e-06	580.000000	3.89235e-10	
600.000000	1.55819e-06	600.000000	1.96698e-06	600.000000	1.97473e-06	600.000000	1.97146e-06	600.000000	1.9666e-06	600.000000	3.77085e-10	
620.000000	1.5388e-06	620.000000	1.94231e-06	620.000000	1.95113e-06	620.000000	1.94789e-06	620.000000	1.94194e-06	620.000000	3.65692e-10	
640.000000	1.5207e-06	640.000000	1.91933e-06	640.000000	1.92925e-06	640.000000	1.92595e-06	640.000000	1.91897e-06	640.000000	3.54988e-10	
660.000000	1.50378e-06	660.000000	1.89789e-06	660.000000	1.90882e-06	660.000000	1.90549e-06	660.000000	1.89754e-06	660.000000	3.44911e-10	
680.000000	1.48795e-06	680.000000	1.87786e-06	680.000000	1.88967e-06	680.000000	1.88637e-06	680.000000	1.87753e-06	680.000000	3.35407e-10	
700.000000	1.47312e-06	700.000000	1.85913e-06	700.000000	1.87172e-06	700.000000	1.86848e-06	700.000000	1.8588e-06	700.000000	3.26429e-10	
720.000000	1.4592e-06	720.000000	1.84158e-06	720.000000	1.85492e-06	720.000000	1.85172e-06	720.000000	1.84126e-06	720.000000	3.17932e-10	
740.000000	1.44612e-06	740.000000	1.82512e-06	740.000000	1.83916e-06	740.000000	1.83599e-06	740.000000	1.82482e-06	740.000000	3.0988e-10	
760.000000	1.43383e-06	760.000000	1.80968e-06	760.000000	1.82434e-06	760.000000	1.82121e-06	760.000000	1.80938e-06	760.000000	3.02237e-10	
780.000000	1.42227e-06	780.000000	1.79517e-06	780.000000	1.81041e-06	780.000000	1.80731e-06	780.000000	1.79487e-06	780.000000	2.94973e-10	
800.000000	1.41138e-06	800.000000	1.78152e-06	800.000000	1.79735e-06	800.000000	1.79423e-06	800.000000	1.78124e-06	800.000000	2.8806e-10	
820.000000	1.40112e-06	820.000000	1.76868e-06	820.000000	1.78506e-06	820.000000	1.78189e-06	820.000000	1.7684e-06	820.000000	2.81474e-10	
840.000000	1.39145e-06	840.000000	1.75659e-06	840.000000	1.77344e-06	840.000000	1.77025e-06	840.000000	1.75631e-06	840.000000	2.75191e-10	
860.000000	1.38232e-06	860.000000	1.74519e-06	860.000000	1.76244e-06	860.000000	1.75927e-06	860.000000	1.74492e-06	860.000000	2.6919e-10	
880.000000	1.37371e-06	880.000000	1.73444e-06	880.000000	1.75202e-06	880.000000	1.74888e-06	880.000000	1.73418e-06	880.000000	2.63454e-10	
900.000000	1.36558e-06	900.000000	1.72431e-06	900.000000	1.74216e-06	900.000000	1.73905e-06	900.000000	1.72405e-06	900.000000	2.57963e-10	
920.000000	1.35789e-06	920.000000	1.71474e-06	920.000000	1.73283e-06	920.000000	1.72975e-06	920.000000	1.71448e-06	920.000000	2.52704e-10	
940.000000	1.35063e-06	940.000000	1.7057e-06	940.000000	1.724e-06	940.000000	1.72094e-06	940.000000	1.70545e-06	940.000000	2.47661e-10	
960.000000	1.34377e-06	960.000000	1.69717e-06	960.000000	1.71563e-06	960.000000	1.71259e-06	960.000000	1.69692e-06	960.000000	2.42822e-10	
980.000000	1.33728e-06	980.000000	1.6891e-06	980.000000	1.70769e-06	980.000000	1.70466e-06	980.000000	1.68886e-06	980.000000	2.38173e-10	
1000.000000	1.33115e-06	1000.000000	1.68148e-06	1000.000000	1.70015e-06	1000.000000	1.69714e-06	1000.000000	1.68125e-06	1000.000000	2.33704e-10	
1020.000000	1.32535e-06	1020.000000	1.67428e-06	1020.000000	1.69299e-06	1020.000000	1.69e-06	1020.000000	1.67405e-06	1020.000000	2.29405e-10	
1040.000000	1.31987e-06	1040.000000	1.66747e-06	1040.000000	1.68617e-06	1040.000000	1.68321e-06	1040.000000	1.66725e-06	1040.000000	2.25266e-10	
1060.000000	1.31469e-06	1060.000000	1.66104e-06	1060.000000	1.67969e-06	1060.000000	1.67676e-06	1060.000000	1.66081e-06	1060.000000	2.21278e-10	
