322
Aluminum
 1.230100e+07 9.683790e-01
 1.262780e+07 9.694700e-01
 1.276340e+07 9.699230e-01
 1.296180e+07 9.705850e-01
 1.300000e+07 9.707130e-01
 1.314210e+07 9.692080e-01
 1.326970e+07 9.678580e-01
 1.332790e+07 9.672420e-01
 1.340840e+07 9.663900e-01
 1.354630e+07 9.649300e-01
 1.378330e+07 9.648720e-01
 1.394940e+07 9.648310e-01
 1.400000e+07 9.648180e-01
 1.412980e+07 9.639360e-01
 1.419530e+07 9.634910e-01
 1.419550e+07 9.634900e-01
 1.448010e+07 9.615570e-01
 1.482220e+07 9.592340e-01
 1.483100e+07 9.591740e-01
 1.500000e+07 9.580270e-01
 1.534360e+07 9.545000e-01
 1.600000e+07 9.477640e-01
 1.700000e+07 9.379130e-01
 1.728210e+07 9.375440e-01
 1.742790e+07 9.373530e-01
 1.778090e+07 9.368900e-01
 1.800000e+07 9.366550e-01
 1.889450e+07 9.219990e-01
 1.900000e+07 9.202710e-01
 1.958980e+07 9.122880e-01
 2.000000e+07 9.067380e-01
 2.094510e+07 8.406670e-01
 2.100000e+07 8.398790e-01
 2.132810e+07 8.352620e-01
 2.153940e+07 8.323890e-01
 2.200000e+07 8.264000e-01
 2.290820e+07 8.153580e-01
 2.300000e+07 8.142820e-01
 2.334970e+07 8.102430e-01
 2.400000e+07 8.029700e-01
 2.500000e+07 7.923670e-01
 2.533720e+07 7.889290e-01
 2.549200e+07 7.873710e-01
 2.551630e+07 7.871270e-01
 2.600000e+07 7.823300e-01
 2.700000e+07 7.724390e-01
 2.731350e+07 7.693150e-01
 2.800000e+07 7.624500e-01
 2.855310e+07 7.566200e-01
 2.900000e+07 7.515690e-01
 2.916750e+07 7.496150e-01
 3.000000e+07 7.396000e-01
 3.004130e+07 7.390940e-01
 3.100000e+07 7.275570e-01
 3.200000e+07 7.158800e-01
 3.204440e+07 7.153690e-01
 3.215030e+07 7.141540e-01
 3.300000e+07 7.045420e-01
 3.312160e+07 7.031840e-01
 3.339850e+07 7.001120e-01
 3.346580e+07 6.993680e-01
 3.377330e+07 6.959900e-01
 3.400000e+07 6.935180e-01
 3.481750e+07 6.847260e-01
 3.483020e+07 6.845910e-01
 3.500000e+07 6.827900e-01
 3.576430e+07 6.747440e-01
 3.600000e+07 6.722880e-01
 3.604360e+07 6.718350e-01
 3.673030e+07 6.647790e-01
 3.689450e+07 6.631140e-01
 3.700000e+07 6.620510e-01
 3.800000e+07 6.521900e-01
 3.900000e+07 6.427940e-01
 4.000000e+07 6.339300e-01
 4.089550e+07 6.265580e-01
 4.100000e+07 6.257340e-01
 4.164220e+07 6.207980e-01
 4.200000e+07 6.181290e-01
 4.290230e+07 6.115810e-01
 4.300000e+07 6.108830e-01
 4.385170e+07 6.048470e-01
 4.400000e+07 6.038010e-01
 4.467120e+07 5.990560e-01
 4.500000e+07 5.967200e-01
 4.600000e+07 5.893530e-01
 4.605400e+07 5.889460e-01
 4.623450e+07 5.875810e-01
 4.680990e+07 5.832160e-01
 4.700000e+07 5.817780e-01
 4.767830e+07 5.767020e-01
 4.800000e+07 5.743470e-01
 4.801890e+07 5.742100e-01
 4.853760e+07 5.705170e-01
 4.877690e+07 5.688640e-01
 4.900000e+07 5.673560e-01
 4.968330e+07 5.629590e-01
 4.971520e+07 5.627630e-01
 5.000000e+07 5.610500e-01
 5.100000e+07 5.553960e-01
 5.200000e+07 5.501010e-01
 5.256960e+07 5.471850e-01
 5.300000e+07 5.450090e-01
 5.400000e+07 5.399800e-01
 5.500000e+07 5.349000e-01
 5.538370e+07 5.329360e-01
 5.600000e+07 5.298250e-01
 5.700000e+07 5.248830e-01
 5.752860e+07 5.223220e-01
 5.800000e+07 5.200670e-01
 5.812850e+07 5.194570e-01
 5.900000e+07 5.153740e-01
 5.906980e+07 5.150510e-01
 6.000000e+07 5.108000e-01
 6.031720e+07 5.093680e-01
 6.100000e+07 5.063010e-01
 6.200000e+07 5.018760e-01
 6.300000e+07 4.975680e-01
 6.343200e+07 4.957530e-01
 6.400000e+07 4.934180e-01
 6.500000e+07 4.894600e-01
 6.600000e+07 4.858610e-01
 6.700000e+07 4.826530e-01
 6.800000e+07 4.796720e-01
 6.814260e+07 4.792570e-01
 6.849240e+07 4.782430e-01
 6.900000e+07 4.767740e-01
 7.000000e+07 4.738300e-01
 7.100000e+07 4.708370e-01
 7.200000e+07 4.678820e-01
 7.300000e+07 4.649780e-01
 7.392770e+07 4.623400e-01
 7.400000e+07 4.621370e-01
 7.500000e+07 4.593700e-01
 7.600000e+07 4.567410e-01
 7.700000e+07 4.543190e-01
 7.800000e+07 4.521180e-01
 7.900000e+07 4.501480e-01
 8.000000e+07 4.484200e-01
 8.100000e+07 4.469950e-01
 8.200000e+07 4.458900e-01
 8.300000e+07 4.450480e-01
 8.400000e+07 4.444170e-01
 8.500000e+07 4.439500e-01
 8.600000e+07 4.436050e-01
 8.700000e+07 4.433330e-01
 8.800000e+07 4.430770e-01
 8.900000e+07 4.427820e-01
 9.000000e+07 4.424000e-01
 9.100000e+07 4.419600e-01
 9.200000e+07 4.415170e-01
 9.300000e+07 4.410600e-01
 9.400000e+07 4.405770e-01
 9.500000e+07 4.400600e-01
 9.600000e+07 4.395140e-01
 9.700000e+07 4.389540e-01
 9.800000e+07 4.383810e-01
 9.900000e+07 4.377920e-01
 1.000000e+08 4.371900e-01
 1.020000e+08 4.359590e-01
 1.040000e+08 4.347140e-01
 1.060000e+08 4.334630e-01
 1.080000e+08 4.322120e-01
 1.100000e+08 4.309700e-01
 1.120000e+08 4.296750e-01
 1.140000e+08 4.283120e-01
 1.160000e+08 4.269420e-01
 1.180000e+08 4.256180e-01
 1.200000e+08 4.243900e-01
 1.220000e+08 4.232860e-01
 1.240000e+08 4.223160e-01
 1.260000e+08 4.214940e-01
 1.280000e+08 4.208320e-01
 1.300000e+08 4.203400e-01
 1.320000e+08 4.200690e-01
 1.340000e+08 4.199820e-01
 1.360000e+08 4.199610e-01
 1.380000e+08 4.198990e-01
 1.400000e+08 4.197000e-01
 1.420000e+08 4.193960e-01
 1.440000e+08 4.190740e-01
 1.460000e+08 4.187240e-01
 1.480000e+08 4.183360e-01
