Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
350.000000	7.61029e-06	350.000000	9.23912e-06	350.000000	9.22568e-06	350.000000	9.15015e-06	350.000000	9.23629e-06	350.000000	2.8294e-09	
360.000000	7.5004e-06	360.000000	9.10486e-06	360.000000	9.0922e-06	360.000000	9.01718e-06	360.000000	9.1021e-06	360.000000	2.75678e-09	
370.000000	7.39627e-06	370.000000	8.97785e-06	370.000000	8.965e-06 	370.000000	8.89072e-06	370.000000	8.97516e-06	370.000000	2.68793e-09	
380.000000	7.29748e-06	380.000000	8.85754e-06	380.000000	8.84503e-06	380.000000	8.771e-06 	380.000000	8.85492e-06	380.000000	2.62256e-09	
390.000000	7.20363e-06	390.000000	8.74344e-06	390.000000	8.73147e-06	390.000000	8.65752e-06	390.000000	8.74088e-06	390.000000	2.56041e-09	
400.000000	7.11438e-06	400.000000	8.63509e-06	400.000000	8.62327e-06	400.000000	8.54982e-06	400.000000	8.63259e-06	400.000000	2.50123e-09	
410.000000	7.02941e-06	410.000000	8.53208e-06	410.000000	8.5203e-06	410.000000	8.44749e-06	410.000000	8.52963e-06	410.000000	2.44483e-09	
420.000000	6.94841e-06	420.000000	8.43404e-06	420.000000	8.42259e-06	420.000000	8.35015e-06	420.000000	8.43165e-06	420.000000	2.391e-09 	
430.000000	6.87114e-06	430.000000	8.34063e-06	430.000000	8.3297e-06	430.000000	8.25746e-06	430.000000	8.33829e-06	430.000000	2.33958e-09	
440.000000	6.79735e-06	440.000000	8.25155e-06	440.000000	8.2411e-06	440.000000	8.16912e-06	440.000000	8.24926e-06	440.000000	2.2904e-09	
450.000000	6.72681e-06	450.000000	8.16653e-06	450.000000	8.15644e-06	450.000000	8.08483e-06	450.000000	8.16428e-06	450.000000	2.24331e-09	
460.000000	6.65934e-06	460.000000	8.08529e-06	460.000000	8.07544e-06	460.000000	8.00435e-06	460.000000	8.08309e-06	460.000000	2.1982e-09	
470.000000	6.59473e-06	470.000000	8.00761e-06	470.000000	7.99802e-06	470.000000	7.92742e-06	470.000000	8.00545e-06	470.000000	2.15492e-09	
480.000000	6.53283e-06	480.000000	7.93326e-06	480.000000	7.92416e-06	480.000000	7.85384e-06	480.000000	7.93115e-06	480.000000	2.11338e-09	
490.000000	6.47347e-06	490.000000	7.86206e-06	490.000000	7.85368e-06	490.000000	7.7834e-06	490.000000	7.85999e-06	490.000000	2.07347e-09	
500.000000	6.41651e-06	500.000000	7.79382e-06	500.000000	7.7861e-06	500.000000	7.71591e-06	500.000000	7.79179e-06	500.000000	2.03508e-09	
520.000000	6.30927e-06	520.000000	7.66555e-06	520.000000	7.65856e-06	520.000000	7.58915e-06	520.000000	7.66359e-06	520.000000	1.96257e-09	
540.000000	6.21014e-06	540.000000	7.54725e-06	540.000000	7.5413e-06	540.000000	7.47231e-06	540.000000	7.54535e-06	540.000000	1.89523e-09	
